id_station_itinerance;code_insee_commune;coordonneesXY;puissance_nominale;consolidated_longitude;consolidated_latitude;consolidated_commune;nbre_pdc
FRS85P85027A;85027;[-1.351041, 46.957664];50.0;-1.351041;46.957664;;2
FRS85P85047B;85047;[-1.88028, 46.84565];22.0;-1.88028;46.84565;Challans;2
FRS85P85051B;85051;[-1.05423, 46.689838];22.0;-1.05423;46.689838;Chantonnay;2
FRS85P85051A;85051;[-1.05157, 46.686314];22.0;-1.05157;46.686314;Chantonnay;2
FRS85P85047D;85047;[-1.879576, 46.84815];7.4;-1.879576;46.84815;Challans;1
FRS85P85047C;85047;[-1.864479, 46.861111];43.0;-1.864479;46.861111;Challans;1
FRS85P85047A;85047;[-1.871946, 46.848647];22.0;-1.871946;46.848647;Challans;2
FRS85P85029A;85029;[-1.99678, 46.97329];22.0;-1.99678;46.97329;Bouin;2
FRS85P85046A;85046;[-1.29272, 46.672119];22.0;-1.29272;46.672119;La Chaize-le-Vicomte;2
FRS85P85042A;85042;[-1.02199, 46.39301];22.0;-1.02199;46.39301;Chaillé-les-Marais;2
FRS85P85035A;85035;[-1.8556, 46.626759];22.0;-1.8556;46.626759;Bretignolles-sur-Mer;2
FRS85P85034A;85034;[-1.17294, 46.63612];22.0;-1.17294;46.63612;Bournezeau;2
FRS85P85212A;85212;[-1.13728, 46.811699];50.0;-1.13728;46.811699;;2
FRS85P85150A;85150;[-1.45214, 46.90633];22.0;-1.45214;46.90633;;2
FRS85P85216A;85216;[-1.10895, 46.4669];22.0;-1.10895;46.4669;Sainte-Gemme-la-Plaine;2
FRS85P85215B;85215;[-1.17687, 46.85087];22.0;-1.17687;46.85087;Saint-Fulgent;2
FRS85P85215A;85215;[-1.17026, 46.85125];22.0;-1.17026;46.85125;Saint-Fulgent;2
FRS85P85307A;85307;[-1.321756, 46.330966];22.0;-1.321756;46.330966;;2
FRS85P85197A;85197;[-1.41197, 46.93412];22.0;-1.41197;46.93412;Montréverd;2
FRS85P85194E;85194;[-1.772598, 46.494529];22.0;-1.772598;46.494529;Les Sables-d'Olonne;2
FRS85P85194D;85194;[-1.78187, 46.497181];22.0;-1.78187;46.497181;Les Sables-d'Olonne;2
FRS85P85194C;85194;[-1.79613, 46.50195];22.0;-1.79613;46.50195;Les Sables-d'Olonne;2
FRS85P85194B;85194;[-1.79573, 46.494049];22.0;-1.79573;46.494049;Les Sables-d'Olonne;2
FRS85P85194A;85194;[-1.78418, 46.49939];22.0;-1.78418;46.49939;Les Sables-d'Olonne;2
FRS85P85191M;85191;[-1.428843, 46.702999];100.0;-1.428843;46.702999;La Roche-sur-Yon;2
FRS85P85191L;85191;[-1.40609, 46.670441];22.0;-1.40609;46.670441;La Roche-sur-Yon;2
FRS85P85191K;85191;[-1.45374, 46.66589];22.0;-1.45374;46.66589;La Roche-sur-Yon;2
FRS85P85217A;85217;[-1.29718, 46.947361];22.0;-1.29718;46.947361;;2
FRS85P85191J;85191;[-1.4291, 46.6909];43.0;-1.4291;46.6909;La Roche-sur-Yon;1
FRS85P85300A;85300;[-1.51163, 46.684349];22.0;-1.51163;46.684349;Venansault;2
FRS85P85294A;85294;[-1.43012, 46.34767];22.0;-1.43012;46.34767;La Tranche-sur-Mer;2
FRS85P85288A;85288;[-1.61797, 46.46485];22.0;-1.61797;46.46485;Talmont-Saint-Hilaire;2
FRS85P85243A;85243;[-1.83562, 46.6063];22.0;-1.83562;46.6063;Brem-sur-Mer;2
FRS85P85234B;85234;[-2.06061, 46.79002];22.0;-2.06061;46.79002;Saint-Jean-de-Monts;2
FRS85P85234A;85234;[-2.06249, 46.79406];22.0;-2.06249;46.79406;Saint-Jean-de-Monts;2
FRS85P85226C;85226;[-1.94701, 46.720921];22.0;-1.94701;46.720921;Saint-Hilaire-de-Riez;2
FRS85P85226B;85226;[-1.96324, 46.711208];22.0;-1.96324;46.711208;Saint-Hilaire-de-Riez;2
FRS85P85226A;85226;[-1.9781, 46.712811];22.0;-1.9781;46.712811;Saint-Hilaire-de-Riez;2
FRS85P85224A;85224;[-1.33125, 47.00351];22.0;-1.33125;47.00351;;2
FRS85P85223A;85223;[-1.06227, 46.555099];22.0;-1.06227;46.555099;Sainte-Hermine;2
FRS85P85222A;85222;[-1.92586, 46.697781];22.0;-1.92586;46.697781;Saint-Gilles-Croix-de-Vie;2
FRS85P85172A;85172;[-1.98991, 46.819931];22.0;-1.98991;46.819931;Le Perrier;2
FRS85P85166D;85166;[-1.7726, 46.541851];22.0;-1.7726;46.541851;;2
FRS85P85166C;85166;[-1.778495, 46.514553];22.0;-1.778495;46.514553;;2
FRS85P85166B;85166;[-1.77327, 46.53415];22.0;-1.77327;46.53415;;2
FRS85P85166A;85166;[-1.77019, 46.506409];22.0;-1.77019;46.506409;;2
FRS85P85164A;85164;[-2.131729, 46.831223];22.0;-2.131729;46.831223;Notre-Dame-de-Monts;2
FRS85P85163A;85163;[-2.24947, 47.000671];22.0;-2.24947;47.000671;Noirmoutier-en-l'Île;2
FRS85P85160A;85160;[-1.40227, 46.5927];22.0;-1.40227;46.5927;Nesmy;2
FRS85P85151A;85151;[-0.94492, 46.995129];22.0;-0.94492;46.995129;Mortagne-sur-Sèvre;2
FRS85P85151B;85151;[-0.95255, 46.99136];22.0;-0.95255;46.99136;Mortagne-sur-Sèvre;2
FRS85P85152A;85152;[-1.65902, 46.6177];22.0;-1.65902;46.6177;Les Achards;2
FRS85P85155A;85155;[-1.45963, 46.72031];22.0;-1.45963;46.72031;Mouilleron-le-Captif;2
FRS85P85156A;85156;[-1.4251, 46.492908];22.0;-1.4251;46.492908;Moutiers-les-Mauxfaits;2
FRS85P85178A;85178;[-1.50551, 46.766079];22.0;-1.50551;46.766079;Le Poiré-sur-Vie;2
FRS85P85191B;85191;[-1.43236, 46.682899];22.0;-1.43236;46.682899;La Roche-sur-Yon;2
FRS85P85191I;85191;[-1.4383, 46.650558];43.0;-1.4383;46.650558;La Roche-sur-Yon;1
FRS85P85191H;85191;[-1.44083, 46.66913];22.0;-1.44083;46.66913;La Roche-sur-Yon;2
FRS85P85191F;85191;[-1.4282, 46.671021];22.0;-1.4282;46.671021;La Roche-sur-Yon;2
FRS85P85191E;85191;[-1.40277, 46.66093];22.0;-1.40277;46.66093;La Roche-sur-Yon;2
FRS85P85191D;85191;[-1.429953, 46.669237];3.7;-1.429953;46.669237;La Roche-sur-Yon;1
FRS85P85191C;85191;[-1.431739, 46.669009];22.0;-1.431739;46.669009;La Roche-sur-Yon;2
FRS85P85182B;85182;[-0.83792, 46.781986];22.0;-0.83792;46.781986;Pouzauges;2
FRS85P85191A;85191;[-1.42502, 46.6642];22.0;-1.42502;46.6642;La Roche-sur-Yon;2
FRS85P85182A;85182;[-0.8416, 46.778221];22.0;-0.8416;46.778221;Pouzauges;2
FRS85P85178B;85178;[-1.50769, 46.767872];22.0;-1.50769;46.767872;Le Poiré-sur-Vie;2
FRS85P85190A;85190;[-1.50997, 46.940701];22.0;-1.50997;46.940701;Rocheservière;2
FR55CP84000;84007;[4.805081, 43.936094];22.0;4.805081;43.936094;Avignon;2
FR55CP84000;84007;[4.843686, 43.946211];7.0;4.843686;43.946211;Avignon;4
FR55CP84000;84007;[4.828155, 43.947206];22.0;4.828155;43.947206;Avignon;2
FR55CP84000;84007;[4.876349, 43.940161];7.0;4.876349;43.940161;Avignon;4
FR55CP84000;84007;[4.82072, 43.935617];22.0;4.82072;43.935617;Avignon;2
FR55CP84000;84007;[4.833258, 43.952128];22.0;4.833258;43.952128;Avignon;2
FR55CP84000;84007;[4.809693, 43.936482];22.0;4.809693;43.936482;Avignon;2
FR55CP93700;93029;[2.44046, 48.92568];7.0;2.44046;48.92568;Drancy;2
FR55CP84000;84007;[4.876649, 43.925813];22.0;4.876649;43.925813;Avignon;2
FR55CP84000;84007;[4.799193, 43.929592];7.0;4.799193;43.929592;Avignon;4
FR55CP84000;84007;[4.798628, 43.937354];22.0;4.798628;43.937354;Avignon;2
FR55CP92280;92280;[2.204549, 48.85204];7.0;2.204549;48.85204;;6
FR55CP30133;30011;[4.768425, 43.958425];22.0;4.768425;43.958425;Les Angles;2
FR55CP84000;84007;[4.813005, 43.928623];22.0;4.813005;43.928623;Avignon;2
FR55CP83310;83068;[6.521344, 43.272782];22.0;6.521344;43.272782;Grimaud;2
FR55CP83310;83068;[6.57743, 43.274761];22.0;6.57743;43.274761;Grimaud;2
FR55CP83310;83068;[6.522957, 43.274431];22.0;6.522957;43.274431;Grimaud;2
FR55CP83480;83099;[6.706553, 43.443935];22.0;6.706553;43.443935;Puget-sur-Argens;4
FR55CP83990;83119;[6.635375, 43.27044];22.0;6.635375;43.27044;Saint-Tropez;2
FR55CP83240;83036;[6.534893, 43.170946];22.0;6.534893;43.170946;Cavalaire-sur-Mer;2
FR55CP94340;94042;[2.475489, 48.824539];7.0;2.475489;48.824539;Joinville-le-Pont;6
FR55CP84000;84007;[4.796952, 43.943149];7.0;4.796952;43.943149;Avignon;4
FR55CP84000;84007;[4.809387, 43.930192];22.0;4.809387;43.930192;Avignon;2
FR55CPBP750;75000;[2.277903, 48.83624];50.0;2.277903;48.83624;;3
FR55CP83240;83036;[6.519044, 43.172029];22.0;6.519044;43.172029;Cavalaire-sur-Mer;2
FR55CP84000;84007;[4.821433, 43.939104];22.0;4.821433;43.939104;Avignon;2
FR55CP83580;83065;[6.585713, 43.230239];22.0;6.585713;43.230239;Gassin;2
FR55CP84000;84007;[4.838556, 43.927832];22.0;4.838556;43.927832;Avignon;2
FR55C06270V;62700;[7.130067, 43.641297];7.0;7.130067;43.641297;;4
FR55CP84000;84007;[4.825062, 43.942905];22.0;4.825062;43.942905;Avignon;2
FR55CP92140;92023;[2.262841, 48.798985];7.0;2.262841;48.798985;Clamart;6
FR55CP92140;92023;[2.255335, 48.786899];7.0;2.255335;48.786899;Clamart;6
FR55CP84000;84007;[4.821979, 43.929502];22.0;4.821979;43.929502;Avignon;2
FR55CP84000;84007;[4.816939, 43.942256];22.0;4.816939;43.942256;Avignon;2
FR55CP84310;84081;[4.899412, 43.940189];22.0;4.899412;43.940189;Morières-lès-Avignon;2
FR55CPBP698;69290;[4.977306, 45.698458];50.0;4.977306;45.698458;Saint-Priest;3
FR55CPBP281;28100;[1.0833, 48.240665];50.0;1.0833;48.240665;;3
FR55CPBP494;49400;[0.490811, 47.500239];50.0;0.490811;47.500239;;3
FR55CPBP698;69290;[4.974066, 45.698131];50.0;4.974066;45.698131;Saint-Priest;3
FR55CPBP514;69800;[4.242799, 49.120583];50.0;4.242799;49.120583;;3
FR55CPBP514;69800;[4.242644, 49.120556];50.0;4.242644;49.120556;;3
FR55CPBP577;57413;[6.660772, 49.132656];50.0;6.660772;49.132656;Longeville-lès-Saint-Avold;3
FR55CP06380;6136;[7.448297, 43.878408];22.0;7.448297;43.878408;Sospel;1
FR55CP83120;83115;[6.634794, 43.310428];22.0;6.634794;43.310428;Sainte-Maxime;2
FR55CP78140;78640;[2.210091, 48.780621];7.0;2.210091;48.780621;Vélizy-Villacoublay;6
FR55CP84000;84007;[4.800516, 43.949101];7.0;4.800516;43.949101;Avignon;4
FR55CP84450;84055;[4.936124, 43.948985];22.0;4.936124;43.948985;Jonquerettes;2
FR55CP84000;84007;[4.823253, 43.953885];22.0;4.823253;43.953885;Avignon;4
FR55CP93700;93029;[2.445813, 48.921675];7.0;2.445813;48.921675;Drancy;2
FR55CP92380;92033;[2.18696, 48.838587];7.0;2.18696;48.838587;Garches;6
FR55CP92130;92040;[2.249932, 48.822635];7.0;2.249932;48.822635;Issy-les-Moulineaux;6
FR55CP78140;78640;[2.215456, 48.782833];7.0;2.215456;48.782833;Vélizy-Villacoublay;6
FR55CP92130;92040;[2.26765, 48.827423];7.0;2.26765;48.827423;Issy-les-Moulineaux;6
FR55CP78000;78646;[2.130358, 48.801996];7.0;2.130358;48.801996;Versailles;4
FR55CP78000;78646;[2.12096, 48.809898];7.0;2.12096;48.809898;Versailles;2
FR55CP92380;92033;[2.170362, 48.83852];7.0;2.170362;48.83852;Garches;6
FR55CP78140;78640;[2.177635, 48.784153];7.0;2.177635;48.784153;Vélizy-Villacoublay;6
FR55CP78140;78640;[2.211931, 48.785437];7.0;2.211931;48.785437;Vélizy-Villacoublay;6
FR55CP83990;83119;[6.640612, 43.269507];22.0;6.640612;43.269507;Saint-Tropez;2
FR55CP83120;83115;[6.624927, 43.325788];22.0;6.624927;43.325788;Sainte-Maxime;2
FR55CP83120;83115;[6.6342, 43.314926];22.0;6.6342;43.314926;Sainte-Maxime;2
FR55CP83120;83115;[6.616837, 43.329318];22.0;6.616837;43.329318;Sainte-Maxime;2
FR55CP420CR;42000;[6.599485, 43.184096];22.0;6.599485;43.184096;;2
FR55CP30150;30312;[4.793617, 44.024338];22.0;4.793617;44.024338;Sauveterre;2
FR55CP83420;83048;[6.568722, 43.207298];22.0;6.568722;43.207298;La Croix-Valmer;2
FR55CP78000;78646;[2.136693, 48.79661];7.0;2.136693;48.79661;Versailles;2
FR55CP78000;78646;[2.151875, 48.806742];7.0;2.151875;48.806742;Versailles;2
FR55CP78000;78646;[2.153577, 48.799674];7.0;2.153577;48.799674;Versailles;2
FR55CP83310;83068;[6.577631, 43.279636];75.0;6.577631;43.279636;Grimaud;3
FR55CP83350;83101;[6.661056, 43.227475];22.0;6.661056;43.227475;Ramatuelle;2
FR55CP83640;83120;[5.706148, 43.384124];22.0;5.706148;43.384124;Saint-Zacharie;2
FR55CP84160;84068;[5.36349, 43.765756];22.0;5.36349;43.765756;Lourmarin;2
FR55CP30133;30011;[4.752516, 43.962289];22.0;4.752516;43.962289;Les Angles;2
FR55CP30133;30011;[4.764347, 43.958037];22.0;4.764347;43.958037;Les Angles;2
FR55CP78000;78646;[2.129056, 48.800833];22.0;2.129056;48.800833;Versailles;2
FR55CP94340;94042;[2.466818, 48.816785];7.0;2.466818;48.816785;Joinville-le-Pont;6
FR55CP83310;83042;[6.534659, 43.250675];22.0;6.534659;43.250675;Cogolin;2
FR55CP83310;83042;[6.533698, 43.251851];22.0;6.533698;43.251851;Cogolin;2
FR55CP84400;84128;[5.403812, 43.82887];22.0;5.403812;43.82887;Sivergues;1
FR55CP83580;83065;[6.586437, 43.262611];22.0;6.586437;43.262611;Gassin;2
FR55CP83120;83094;[6.546778, 43.337839];22.0;6.546778;43.337839;Le Plan-de-la-Tour;2
FR55CPBP738;73800;[5.9732, 45.52667];50.0;5.9732;45.52667;;3
FR55CP83350;83350;[6.635613, 43.256121];22.0;6.635613;43.256121;;4
FR55CP83310;83068;[6.585656, 43.284265];11.0;6.585656;43.284265;Grimaud;1
FR55CP83310;83068;[6.592279, 43.283508];11.0;6.592279;43.283508;Grimaud;1
FR55CP83350;83101;[6.659943, 43.220607];22.0;6.659943;43.220607;Ramatuelle;1
FR55CP83310;83068;[6.58432, 43.28033];22.0;6.58432;43.28033;Grimaud;2
FR55CP33240;33240;[0.431965, 44.97493];50.0;0.431965;44.97493;;6
FR55CP13122;13114;[5.302399, 43.538529];22.0;5.302399;43.538529;Ventabren;2
FR55CP84000;84007;[4.796913, 43.952673];22.0;4.796913;43.952673;Avignon;2
FR55CEFR83820;83152;[6.464987, 43.160329];22.0;6.464987;43.160329;Rayol-Canadel-sur-Mer;2
FR55CP83990;83119;[6.636581, 43.272524];22.0;6.636581;43.272524;Saint-Tropez;2
FR55CP83350;83101;[6.657337, 43.250875];22.0;6.657337;43.250875;Ramatuelle;2
FR55CP83310;83079;[6.465199, 43.207435];22.0;6.465199;43.207435;La Môle;2
FR55CP83990;83119;[6.643206, 43.268741];22.0;6.643206;43.268741;Saint-Tropez;2
FR55CPBP73190;73249;[5.976272, 45.526596];50.0;5.976272;45.526596;Saint-Jeoire-Prieuré;8
FR55CP13122;13114;[5.294772, 43.535968];22.0;5.294772;43.535968;Ventabren;1
FR55CP84320;84043;[4.92151, 44.005089];22.0;4.92151;44.005089;Entraigues-sur-la-Sorgue;2
FR55CP92380;92033;[2.19756, 48.85446];7.0;2.19756;48.85446;Garches;3
FR55CP84270;84141;[4.907248, 43.979318];22.0;4.907248;43.979318;Vedène;2
FR55CP84270;84141;[4.896984, 43.986445];22.0;4.896984;43.986445;Vedène;2
FR55CP92380;92033;[2.1973, 48.85195];7.0;2.1973;48.85195;Garches;3
FR55CP83350;83101;[6.64588, 43.221173];7.0;6.64588;43.221173;Ramatuelle;2
FR55CP92380;92033;[2.198811, 48.842788];7.0;2.198811;48.842788;Garches;4
FR55CP92380;92380;[2.186172, 48.838071];7.0;2.186172;48.838071;;4
FR55CP33110;33069;[-0.597037, 44.86645];7.0;-0.597037;44.86645;Le Bouscat;4
FR55CP92380;92033;[2.200763, 48.849002];7.0;2.200763;48.849002;Garches;3
FR55CP92380;92033;[2.197545, 48.847349];7.0;2.197545;48.847349;Garches;3
FR55CP92380;92033;[2.186539, 48.844752];7.0;2.186539;48.844752;Garches;3
FR55CP92380;92033;[2.181516, 48.840924];7.0;2.181516;48.840924;Garches;3
FR55CP92380;92033;[2.193663, 48.846928];22.0;2.193663;48.846928;Garches;3
FR55CP92140;92023;[2.267834, 48.808019];7.0;2.267834;48.808019;Clamart;5
FR55CP83310;83068;[6.581173, 43.276785];22.0;6.581173;43.276785;Grimaud;3
FR55CPBP261;26100;[4.82889, 45.275643];50.0;4.82889;45.275643;;3
FR55CP84740;84142;[5.027168, 43.955152];7.0;5.027168;43.955152;Velleron;4
FR55CP92260;92032;[2.283107, 48.783485];7.0;2.283107;48.783485;Fontenay-aux-Roses;6
FR55CP83310;83068;[6.58115, 43.280687];22.0;6.58115;43.280687;Grimaud;4
FR55CPRNO35;35000;[1.181023, 48.348536];22.0;1.181023;48.348536;;2
FR55CP92140;92023;[2.267296, 48.804229];7.0;2.267296;48.804229;Clamart;6
FR55CP92140;92023;[2.23637, 48.784747];7.0;2.23637;48.784747;Clamart;6
FR55CP92320;92020;[2.274352, 48.795044];7.0;2.274352;48.795044;Châtillon;6
FR55CE78140;78640;[2.190194, 48.782472];7.0;2.190194;48.782472;Vélizy-Villacoublay;4
FR55CP92260;92032;[2.292852, 48.789219];7.0;2.292852;48.789219;Fontenay-aux-Roses;6
FR55CEFR671;67100;[7.691184, 48.724352];50.0;7.691184;48.724352;Donnenheim;3
FR55CP84140;84007;[4.871245, 43.934998];22.0;4.871245;43.934998;Avignon;4
FR55CP84310;84081;[4.90471, 43.942662];22.0;4.90471;43.942662;Morières-lès-Avignon;2
FR55CP92260;92032;[2.287036, 48.790756];7.0;2.287036;48.790756;Fontenay-aux-Roses;4
FR55CPRNO35;35000;[1.683721, 47.862233];22.0;1.683721;47.862233;;2
FR55CPBP416;41046;[1.926161, 47.665194];50.0;1.926161;47.665194;Chaumont-sur-Tharonne;3
FRS14PJLGGHEVQB8;14047;[-0.706692, 49.270863];50.0;-0.706692;49.270863;Bayeux;2
FRS14PYDK2B0ERXB;14060;[-0.275651, 49.24791];22.0;-0.275651;49.24791;Bénouville;2
FRS14PTYPWUQ7IGF;14057;[-0.207299, 49.124958];22.0;-0.207299;49.124958;Bellengreville;2
FRS14PZABVAJT7UQ;14047;[-0.707942, 49.280796];22.0;-0.707942;49.280796;Bayeux;2
FRS14PKARW5YQ2G0;14118;[-0.396299, 49.191658];22.0;-0.396299;49.191658;Caen;2
FRS14PKTAWLU4IZC;14046;[-0.190402, 49.23114];22.0;-0.190402;49.23114;Bavent;2
FRS14PQQ9ULMFY9S;14005;[-0.151468, 49.10059];22.0;-0.151468;49.10059;Valambray;2
FRS14PK9DQ5BOGXT;14006;[-0.439307, 49.08564];22.0;-0.439307;49.08564;Amayé-sur-Orne;2
FRS14PAWSCCFXPIZ;14242;[-0.406258, 49.265347];22.0;-0.406258;49.265347;Épron;2
FRS14PRM3XAKQMTG;14016;[0.059013, 49.252686];22.0;0.059013;49.252686;Annebault;2
FRS14PZZNFVRZSHY;14654;[-0.03761395, 49.01914912];100.0;-0.03761395;49.01914912;Saint-Pierre-en-Auge;3
FRS14PJ69U6QU8AD;14020;[-0.165716, 49.127666];22.0;-0.165716;49.127666;Argences;2
FRS14PTL6QWRNSBJ;14021;[-0.623846, 49.338478];22.0;-0.623846;49.338478;Arromanches-les-Bains;2
FRS14PGDUIKKNQ0H;14167;[-0.029128, 49.306469];22.0;-0.029128;49.306469;Colombelles;2
FRS14PRQ8FFLKBGH;14037;[-0.633224, 49.021641];22.0;-0.633224;49.021641;Malherbe-sur-Ajon;2
FRS14PCIQQYCDPTL;14643;[-0.834075, 49.182762];22.0;-0.834075;49.182762;Saint-Paul-du-Vernay;2
FRS14PHKI3EEJ2VG;14101;[-0.42327, 49.164383];100.0;-0.42327;49.164383;Bretteville-sur-Odon;3
FRS14PQNVE1QVN1M;14062;[-0.432045, 49.290691];22.0;-0.432045;49.290691;Bény-sur-Mer;2
FRS14PMSSZCNYGB6;14083;[0.079897, 49.204884];22.0;0.079897;49.204884;Bonnebosq;2
FRS14PPGOVR7LE8Z;14085;[0.339124, 49.27467];22.0;0.339124;49.27467;Bonneville-la-Louvet;2
FRS14PW3FDKK3Y4Y;14135;[-0.514652, 49.212273];22.0;-0.514652;49.212273;Carcagny;2
FRS14PGI08L1LAZG;14135;[-0.512477, 49.203705];22.0;-0.512477;49.203705;Carcagny;2
FRS14PT6CP8IZJCW;14100;[-0.326488, 49.044224];22.0;-0.326488;49.044224;Bretteville-sur-Laize;2
FRS14PBJLVQM5TAS;14101;[-0.417781, 49.16581];22.0;-0.417781;49.16581;Bretteville-sur-Odon;2
FRS14PAGX3GVGGGP;14117;[-0.116762, 49.28772];22.0;-0.116762;49.28772;Cabourg;2
FRS14PXLR3DJICQY;14118;[-0.355928, 49.180374];22.0;-0.355928;49.180374;Caen;2
FRS14PBXFKK77EJT;14118;[-0.369844, 49.176125];22.0;-0.369844;49.176125;Caen;2
FRS14PBJGJFYAMMJ;14118;[-0.401482, 49.175629];22.0;-0.401482;49.175629;Caen;2
FRS14PPISAGDEROT;14118;[-0.34179, 49.190582];22.0;-0.34179;49.190582;Caen;2
FRS14PJXVJI1COJF;14727;[-0.83958454, 49.20576297];43.0;-0.83958454;49.20576297;;3
FRS14PFN2ROX2AOD;14066;[-0.418581, 49.334774];22.0;-0.418581;49.334774;Bernières-sur-Mer;2
FRS14PSYA3HIFJSJ;14070;[-0.047522, 49.187656];22.0;-0.047522;49.187656;Beuvron-en-Auge;2
FRS14PVUHVSPUVEE;14068;[-0.327253, 49.24025];22.0;-0.327253;49.24025;Biéville-Beuville;2
FRS14PNU7TML0PLL;14076;[-0.303067, 49.226357];22.0;-0.303067;49.226357;Blainville-sur-Orne;2
FRS14PBM0HFP9CGY;14079;[0.027659, 49.33881];22.0;0.027659;49.33881;Blonville-sur-Mer;2
FRS14PD9MFWXE3BX;14076;[-0.298162, 49.228291];22.0;-0.298162;49.228291;Blainville-sur-Orne;2
FRS14PXZTAT4QNOV;14117;[-0.11563, 49.29363];100.0;-0.11563;49.29363;Cabourg;3
FRS14PJDWZ4GKGLJ;14077;[0.273392, 49.245373];22.0;0.273392;49.245373;Blangy-le-Château;2
FRS14PR8RWH8HXZS;14118;[-0.346611, 49.181694];22.0;-0.346611;49.181694;Caen;2
FRS14PNPPA9S0IZH;14118;[-0.402715, 49.182137];22.0;-0.402715;49.182137;Caen;2
FRS14PC8PSNTNXXV;14325;[-0.313085, 49.286636];22.0;-0.313085;49.286636;Hermanville-sur-Mer;2
FRS14PQADLCK0CXV;14274;[-0.457769, 49.142525];22.0;-0.457769;49.142525;Fontaine-Étoupefour;2
FRS14PDATGNHU3DP;14275;[-0.452932, 49.274509];22.0;-0.452932;49.274509;Fontaine-Henry;2
FRS14PCPSHDAIWXX;14275;[-0.458241, 49.276985];22.0;-0.458241;49.276985;Fontaine-Henry;2
FRS14PVFSQFDC7FS;14658;[-1.104626, 48.823738];22.0;-1.104626;48.823738;Noues de Sienne;2
FRS14PBKLEA4YHK3;14303;[0.276981, 49.124573];22.0;0.276981;49.124573;Glos;2
FRS14PEYSLWKWYZR;14118;[-0.346506, 49.183704];22.0;-0.346506;49.183704;Caen;2
FRS14PCLLQAPXJGQ;14309;[-0.303596, 49.034939];22.0;-0.303596;49.034939;Gouvix;2
FRS14PXMBUXALML9;14310;[-0.268632, 49.014362];22.0;-0.268632;49.014362;Grainville-Langannerie;2
FRS14PX48FPHUJQU;14311;[-0.526418, 49.135658];22.0;-0.526418;49.135658;Grainville-sur-Odon;2
FRS14PC7MVLEKOXT;14312;[-1.041252, 49.387611];22.0;-1.041252;49.387611;Grandcamp-Maisy;2
FRS14PNZAMOLTFQS;14319;[-0.288273, 49.149944];22.0;-0.288273;49.149944;Grentheville;2
FRS14PWNPDHQMXEF;14325;[-0.30163, 49.2966];22.0;-0.30163;49.2966;Hermanville-sur-Mer;2
FRS14PLUSPLHMJTM;14271;[-0.371682, 49.152481];22.0;-0.371682;49.152481;Fleury-sur-Orne;2
FRS14PJRO5XUKNVX;14257;[-0.504844, 49.101223];22.0;-0.504844;49.101223;Évrecy;2
FRS14PLHXITWLNL8;14236;[-0.677874, 49.220016];22.0;-0.677874;49.220016;Ellon;2
FRS14PGQX8TOZGDZ;14242;[-0.37422, 49.220695];22.0;-0.37422;49.220695;Épron;2
FRS14PA3XTEFNVP7;14243;[0.203363, 49.383171];22.0;0.203363;49.383171;Équemauville;2
FRS14PSHNTRB88GR;14243;[0.206739, 49.391857];22.0;0.206739;49.391857;Équemauville;2
FRS14PQVMV4MMGBF;14257;[-0.502256, 49.098824];22.0;-0.502256;49.098824;Évrecy;2
FRS14PLNBVCEOPZC;14258;[-0.201822, 48.892605];22.0;-0.201822;48.892605;Falaise;2
FRS14PJCXRAXISUD;14269;[0.220548, 49.251003];22.0;0.220548;49.251003;Fierville-les-Parcs;2
FRS14PE7G17KGQS8;14258;[-0.207155, 48.908218];44.0;-0.207155;48.908218;Falaise;2
FRS14PFJDPVYD3VM;14258;[-0.200854, 48.895374];22.0;-0.200854;48.895374;Falaise;2
